STT,lat,lon,distance,rssi
1063,21005177,105843311,129.20107234663772,-117.20468911928363
1064,21005171,105843195,122.83931542840408,-115.90751584058584
1065,21005607,105841804,95.56621257090794,-92.92080061638987
1066,21005272,105842769,94.80083941949694,-93.47785321678188
1067,21005654,105842901,61.22081022453997,-78.12746046245476
1068,21005383,105842824,84.53853289161356,-86.9391629314003
1069,21005689,105843165,78.01228606696908,-88.72827409955997
1070,21005249,105842368,96.77858892958135,-94.034936172334
1071,21005142,105842728,108.13717987359539,-100.44879351880176
1072,21005974,105842249,34.96283931432445,-57.3274409235415
1073,21005645,105842715,53.30825051037519,-70.14508476329331
1074,21005411,105842920,85.50509863118947,-87.03139013973986
1075,21006132,105841827,75.87993472922564,-84.00130365133666
1076,21005988,105843231,71.10635004564072,-83.66282107410333
1077,21005250,105842413,95.83033061208849,-93.71100408089052
1078,21005439,105841752,111.39661082063715,-103.06104764146973
1079,21005949,105842119,48.521767803902286,-67.27469665917661
1080,21005540,105841756,103.97931831640855,-99.91982263686998
1081,21005652,105843215,84.63199901108179,-93.65742327644345
1082,21005533,105843073,82.8395184115532,-91.19303672622776
1083,21006019,105842658,13.898917921803287,-46.7623154610532
1084,21005258,105843199,115.04909981776372,-109.42505002608486
1085,21005283,105842557,90.98600358143018,-91.29793980455567
1086,21005926,105842853,36.38125929117297,-63.44187556047001
1087,21005980,105842995,47.430545469846194,-70.55839280962701
1088,21005625,105842347,57.260068441294216,-71.08772740628051
1089,21005947,105842768,27.81104921994337,-58.697238236977434
1090,21006309,105841980,64.22611327428706,-74.82507071308518
1091,21005182,105843377,133.0376687717435,-120.25740444339431
1092,21006389,105842574,32.08279176797356,-61.78548560018743
1093,21006348,105841981,65.81871486834777,-76.70287013013333
1094,21005345,105841909,107.6969426408421,-101.5452670528922
1095,21005217,105842256,103.1752094891579,-97.48817921184144
1096,21005442,105843026,88.0036854297311,-96.19823479331764
1097,21006282,105842906,41.45614870356643,-66.06165224017496
1098,21005362,105843205,106.22708991486742,-106.36077580288806
1099,21006389,105843207,74.71073053878112,-86.6660810099169
1100,21005893,105842711,28.124337446033742,-57.42716780773425
1101,21006283,105843653,115.59256935316411,-111.13109979353673
1102,21005619,105843365,99.56763649907586,-99.96907858512081
1103,21006018,105842296,28.630948658718825,-53.29099018789212
1104,21006133,105842122,45.30943815171357,-63.59427332830839
1105,21005952,105843345,83.48574834741144,-91.08038098370976
1106,21005268,105842248,98.05282132425539,-94.83682487285755
1107,21005334,105843350,118.56987771132384,-111.15817032586331
1108,21005463,105842844,76.96823048081986,-83.01267838100155
1109,21005930,105842200,41.664901710534636,-63.60533583702646
1110,21005821,105843593,111.99360992277686,-109.09481529546335
1111,21006319,105841833,78.99223886109444,-82.94841969009792
1112,21005232,105843013,107.63338709593097,-99.39219269606177
1113,21005102,105842683,111.88621281274095,-102.88288080626535
1114,21006197,105843385,86.63817751201462,-94.13672425554655
1115,21005066,105842444,115.71930161412243,-105.2436813424507
1116,21006213,105843497,98.39923425530816,-100.94782841338191
1117,21005898,105842357,30.677884407150035,-61.34132452880111
1118,21005533,105842463,63.928093644065974,-75.67003311293337
1119,21006359,105842000,64.56562661200014,-76.3764219149524
1120,21005500,105843085,86.4566072711101,-93.68365399344654
1121,21006147,105842164,41.127738877272016,-60.634303773175404
1122,21005772,105841782,88.40410657448463,-85.9053067086481
1123,21005896,105842308,34.47389509335821,-61.84477402726227
1124,21005925,105843186,68.18470380703006,-83.37802380628167
1125,21005694,105843336,92.69610777489994,-97.35396150793552
1126,21005689,105841774,93.33059588137819,-86.55458789159488
1127,21005753,105842827,47.79474648235433,-71.262631530461
1128,21005519,105843376,106.87880523646548,-105.13541084674625
1129,21005218,105843192,118.29658201790599,-111.43440920506194
1130,21005967,105843381,86.85083638189059,-92.46517986449645
1131,21006017,105843542,102.70608185936592,-101.59210177869747
1132,21005998,105841827,76.66247740498449,-81.63183618150099
1133,21005839,105842826,40.3668996029786,-67.41337598863646
1134,21006016,105843504,98.7878434052031,-100.6675665332211
1135,21005569,105843049,78.17675555357113,-89.53967194594163
1136,21005383,105841938,102.51570822277044,-98.14112689152252
1137,21005269,105842463,93.05654486012395,-91.10418100964746
1138,21005308,105843086,103.91105370004607,-104.42560866508668
1139,21005371,105842996,93.11853103596081,-97.52798586659591
1140,21005081,105843468,147.71732480532665,-127.73199138196274
1141,21005690,105843396,98.38595665985008,-100.41406562381003
1142,21006293,105842192,43.50346405499658,-63.60280019619921
1143,21005298,105843422,126.66980478833625,-116.92584374077465
1144,21005668,105842891,59.35031130295761,-77.68867753768055
1145,21005298,105843611,141.26533828550734,-127.4528410340974
1146,21006083,105843019,48.01480445105184,-70.17379975088282
1147,21005598,105842364,59.42959671463904,-73.21175702137111
1148,21005327,105842025,102.29111913634591,-96.83831948423305
1149,21006393,105843493,102.47529020638505,-101.42618050539707
1150,21006053,105841988,59.32442667827979,-72.91156696229152
1151,21005889,105843582,109.0146680139149,-106.5614038416695
1152,21005874,105842687,28.631127726751952,-57.950592361682375
1153,21006082,105841766,82.1628496812849,-84.87409467461899
1154,21006056,105843127,59.39879409541854,-76.60166873300778
1155,21005262,105843397,127.737944004025,-116.00065185800138
1156,21006266,105843319,81.22492265616513,-89.85065876577863
1157,21006225,105843251,73.37139857350614,-85.08462689503838
1158,21005579,105842156,71.44928205328277,-78.65125851952138
1159,21006250,105842005,59.666343201166065,-73.27960528411793
1160,21006335,105841922,70.88810016446003,-81.19877694933766
1161,21005245,105842076,107.51780476533769,-99.4379416416429
1162,21005127,105841838,131.57182508111072,-115.62701230970477
1163,21005921,105842759,28.996825200401332,-59.39812519266823
1164,21006245,105843052,53.83746430233787,-74.87506448448967
1165,21005788,105843250,79.93915900712403,-88.95267684871615
1166,21006191,105843301,77.90115167833714,-88.8675579977517
1167,21006090,105841826,75.91525853103337,-81.3774662240134
1168,21005113,105843543,150.19815189593547,-131.0033562197637
1169,21006134,105843603,108.67627993832937,-105.77648722551463
1170,21005766,105843619,116.40108002820357,-109.74658226263969
1171,21006175,105842819,28.423367742461572,-58.83337385221575
1172,21006164,105842188,38.9516360253407,-60.810494268626584
1173,21006063,105843414,89.08928573538527,-94.65470665161395
1174,21005807,105843539,107.0841865110446,-105.04053761648726
1175,21005947,105843603,109.95677134626331,-108.47884539460794
1176,21006281,105842892,40.135956223588245,-65.11497968152116
1177,21005365,105842851,87.37210984947083,-90.35328623252478
1178,21005852,105843104,63.19209739222227,-79.40583548438224
1179,21005061,105841925,132.99762382530918,-114.61504666118202
1180,21006147,105842138,43.80783372018808,-63.58193911255451
1181,21006183,105843093,56.399411087476345,-75.99176098229525
1182,21005939,105842426,22.57714855048719,-54.2857092626367
1183,21005928,105843659,116.03594690126218,-109.44658823385807
1184,21006193,105843188,66.31589044606811,-81.58325105217276
1185,21005764,105841746,92.17825763257909,-87.13603056733334
1186,21005936,105842128,48.17897097980983,-65.51751957580977
1187,21005335,105843491,129.09462882334913,-116.72147128421385
1188,21005261,105843537,138.14881501304313,-122.86701828354303
1189,21005280,105842588,91.37640926901341,-90.09513926097503
1190,21005917,105842609,21.16658486452043,-53.027255100909606
1191,21005066,105841857,136.14929279470311,-117.01501762011742
1192,21005252,105842382,96.16659379240228,-93.97157728792759
1193,21005544,105842567,61.96371822889751,-73.70930681710004
1194,21005271,105842258,97.40161623818798,-94.22138385521805
1195,21005839,105842855,42.506233630788735,-66.61253034849423
1196,21005275,105843538,137.1775199766833,-123.40116671148051
1197,21005117,105842318,112.22849552663766,-103.99268096071853
1198,21005724,105843003,62.475626103116646,-79.1606190423752
1199,21005562,105842360,63.34665567281814,-75.62805137810858
1200,21005706,105843083,70.09678069364884,-82.81538915795346
1201,21006189,105843184,65.83793096343886,-80.82608936303757
1202,21005478,105842955,80.68410349047906,-91.03700692558488
1203,21006210,105841931,66.123412266793,-75.69975811500032
1204,21005489,105841936,93.76562489141985,-92.23208449316158
1205,21005493,105842722,69.76431575168851,-78.34055749606873
1206,21005168,105843424,137.3853215819287,-121.95845971679682
1207,21005734,105842876,52.569959495577514,-73.08332146876187
1208,21005244,105841787,124.41667186932958,-110.36130167665512
1209,21005491,105843170,93.03392883900861,-96.51779770301043
1210,21006124,105842129,44.51612514203049,-65.02655717516933
1211,21005364,105841827,111.651388453961,-102.57216293415271
1212,21005055,105843119,130.1615453059366,-113.27569103660625
1213,21006322,105841991,63.70578463307695,-74.28167441276912
1214,21005447,105842391,74.75862851163839,-82.64279321724578
1215,21005063,105842769,117.5364663701697,-108.16320998947245
1216,21005509,105842739,68.506355746447,-78.82326497625884
1217,21006162,105842034,54.729344033836966,-69.94863362841824
1218,21006168,105843438,91.78408589081029,-97.2155379786313
1219,21005066,105843132,129.68497368497097,-113.28880961894137
1220,21006022,105842389,19.532877664158125,-46.03807406845316
1221,21006099,105842482,7.791007942607805,-39.5101044307375
1222,21005916,105842239,38.907361260303105,-60.19819968143416
1223,21006126,105842498,6.7279753246223075,-38.64954477086185
1224,21006247,105843342,83.11453622297275,-90.41353199957997
1225,21005909,105841783,83.1594654153059,-86.17197682338865
1226,21006120,105843183,65.03677332843245,-80.09757666640495
1227,21005675,105843115,74.84956728755152,-85.72828722747961
1228,21005634,105842935,65.10632471604596,-80.13896652188738
1229,21005222,105842752,99.84573885298481,-95.02751711017078
1230,21006280,105843475,97.38011863501866,-99.3622286686706
1231,21005920,105843578,107.91304006588808,-105.13162340241725
1232,21006017,105842912,38.028078554538446,-64.19440223249374
1233,21006095,105842702,15.07125760320421,-47.528648896313214
1234,21005133,105841774,134.92023969415416,-117.54197466504621
1235,21006208,105842506,13.026610521041228,-45.49329543470019
1236,21005884,105841909,71.48508279752593,-80.14471144430541
1237,21005450,105842719,74.3388824457126,-80.74953771077608
1238,21005525,105842009,85.68974053164872,-87.27590878553077
1239,21005911,105842896,41.05780951717085,-66.625786640206
1240,21005200,105843222,121.7040892233266,-112.57717954244161
1241,21005564,105842802,64.9225054386003,-75.06729692495583
1242,21006059,105843451,92.94843609458603,-97.50154483407704
1243,21005668,105842903,60.086962797590196,-78.61134991607182
1244,21006354,105842017,62.73779746296443,-73.90318574005613
1245,21005118,105842284,112.95396614858085,-102.85288167667905
1246,21005093,105843570,153.73787868866094,-131.6405952170366
1247,21005696,105842564,45.053946177489834,-64.99977800360696
1248,21005508,105843605,127.2513047753786,-116.27467269104127
1249,21005683,105841839,87.86488148526429,-84.04806689995677
1250,21005645,105843609,120.43847798635731,-113.81771337229168
1251,21005625,105842017,77.11898493902284,-84.24283881657276
1252,21005916,105842795,32.15876902695129,-60.93490429633489
1253,21005400,105842436,78.9779367862897,-84.67067667927151
1254,21005136,105843471,143.27845870611816,-126.95880678388134
1255,21005434,105841808,107.48533107428291,-101.09271794319858
1256,21005357,105842509,82.90495668703655,-85.31328699366397
1257,21005441,105841730,112.97619959004831,-103.89032722992344
1258,21005383,105841842,109.04264656108202,-102.03340435002494
1259,21005877,105843330,84.04471986144895,-91.72682338503026
1260,21005241,105842035,109.94727156266742,-102.17531867595248
1261,21005816,105843563,109.16499682974653,-108.1960987366541
1262,21005083,105842539,113.24739539446215,-103.08864819357056
1263,21006334,105842914,45.23114047151888,-69.49041307037
1264,21005428,105842708,76.48215319417397,-81.93169807418403
1265,21005925,105842334,30.3221036809253,-59.06726462552946
1266,21005530,105842866,71.15694360354209,-79.97436666244256
1267,21005247,105842167,103.26251379289477,-98.08377008057161
1268,21005469,105843109,90.70347984876575,-95.88482141348639
1269,21006264,105842580,18.28708563313928,-50.531104638227404
1270,21005609,105842750,58.27919496994064,-71.79311793285669
1271,21005165,105843439,138.6613566372501,-123.28895949636053
1272,21005722,105842815,49.94848083669458,-72.15174468519865
1273,21006308,105841715,90.41220961204986,-90.275580946795
1274,21005259,105843517,136.77850756318904,-127.36972319657511
1275,21005351,105843643,140.27092532242358,-125.03206708206085
1276,21005111,105842957,117.69047315225268,-105.98874174240906
1277,21005602,105843041,74.87643879100682,-86.24998184623932
1278,21006024,105843132,60.31788002392183,-78.42852048508435
1279,21005764,105843255,81.59819405713998,-89.86334739961113
1280,21005306,105842659,89.05975875258561,-88.86516986626259
1281,21005889,105842912,43.759446204309484,-68.266154713698
1282,21005528,105842322,68.24635435611886,-77.12037338677197
1283,21005201,105842379,101.79886622835883,-96.89134821824766
1284,21005743,105843411,97.2078273273643,-98.43928060679961
1285,21006025,105842451,13.878431138452049,-47.20898584689186
1286,21005279,105843466,131.4110134910485,-118.36807799208616
1287,21005656,105842087,69.51109765560439,-78.74577172480136
1288,21005217,105842002,113.9713289640514,-104.69001193685978
1289,21006275,105842921,42.46391469027637,-67.85298273670259
1290,21005336,105842784,88.29524861954026,-89.67412874046025
1291,21005197,105842569,100.55948962980935,-97.03538378288796
1292,21006132,105842539,3.9221196179153224,-32.798762918220035
1293,21006204,105843259,73.78889872709173,-85.42120268578013
1294,21005887,105842430,27.212114948786994,-59.10901378096277
1295,21006194,105842803,27.559137004638654,-57.07423473498375
1296,21005214,105841871,121.68850776474545,-108.57382454894983
1297,21005594,105842284,63.11754799332729,-74.73855948395189
1298,21005226,105842657,97.87846520088382,-96.8307921378844
1299,21005664,105842063,70.66791863891899,-80.16109217465906
1300,21005810,105842962,53.068318263677696,-74.44898823188592
1301,21006307,105843597,110.39527866749847,-106.3422668180028
1302,21006325,105843333,84.34216481256225,-91.27120072911775
1303,21005282,105842874,96.86182039452899,-94.0038714810713
1304,21005596,105843575,119.7044705028356,-113.3508035928732
1305,21005180,105842674,103.16056159175164,-98.96444247922058
1306,21006056,105843277,74.93055602735888,-86.44895742660385
1307,21005958,105843566,105.97282578451585,-104.45304296510379
1308,21005646,105843595,119.07420170848864,-112.80925987664006
1309,21006052,105843516,99.72945968451205,-99.97726868019652
1310,21005318,105843200,109.74119175234446,-106.61056041446244
1311,21005684,105843274,87.71792328343395,-93.52814796065056
1312,21005997,105843004,47.835281169678204,-70.2381465457916
1313,21005647,105843654,124.60181796582285,-114.35188578660508
1314,21005582,105842293,63.906486322059365,-76.19548339976718
1315,21005529,105842066,81.53132929043431,-85.61903820709689
1316,21006052,105843281,75.37584982508562,-85.95840206234297
1317,21005321,105843591,138.04046055381906,-123.2044047162622
1318,21006254,105841994,60.88729258802109,-74.95366209356938
1319,21006185,105842866,33.41855030861018,-60.69441193523548
1320,21005218,105842836,102.39960792348589,-97.37196032606845
1321,21005886,105843391,89.84201910844521,-94.41262412242926
1322,21006306,105843313,81.7458760300447,-89.77036671893616
1323,21005269,105841865,117.16450622728945,-106.73078209994935
1324,21005573,105842074,77.23038657500858,-83.10293177812477
1325,21005721,105843301,88.06203588281026,-95.50653296597092
1326,21006105,105842940,39.77234638655947,-68.11646126631618
1327,21005422,105842899,83.45764399127889,-86.67128299190387
1328,21006191,105843565,105.14605107727431,-104.73164201070726
1329,21005533,105843151,88.29450165363205,-93.89068696159114
1330,21005617,105843363,99.51287291380996,-100.14571361564961
1331,21006388,105841805,84.3592633310756,-86.10287051161113
1332,21005373,105842361,83.49380962788187,-85.72838182464007
1333,21005139,105843596,151.95207878076138,-130.42511625779179
1334,21005600,105843096,78.98032792187884,-88.66985571023082
1335,21006050,105843432,91.03496272615746,-95.57663428680364
1336,21005933,105842129,48.211332331745176,-65.8210864354387
1337,21005744,105843420,98.01599130989337,-99.61194780815654
1338,21005840,105843029,56.96421221449769,-76.02035189724067
1339,21005902,105841766,85.06598768209562,-86.95387723333003
1340,21005126,105842858,112.8631744186834,-104.33546392139846
1341,21005144,105842432,107.23538328854276,-100.03987893456582
1342,21005666,105841733,98.29565401831798,-89.65239115519667
1343,21005271,105842343,94.95741668729782,-93.47928883960084
1344,21006057,105842071,50.70191419290482,-66.6970814268509
1345,21005857,105843340,85.7151734224936,-92.71306974895379
1346,21006080,105842686,13.597205757324485,-46.92419853153918
1347,21006282,105843220,71.72775704210224,-84.39235229285632
1348,21005574,105842518,58.75784324809997,-72.01354207012817
1349,21005246,105843142,112.84628065420705,-108.15331585637733
1350,21006311,105843153,66.14862759390526,-81.29510989234569
1351,21005447,105842631,73.14901768224941,-81.04860037957502
1352,21006050,105841718,87.30437852217658,-88.362893625899
1353,21005539,105841973,87.09202304682145,-89.02936628742418
1354,21005337,105843025,97.8934164140272,-100.29242639861012
1355,21005376,105842878,87.25877882636375,-88.37717786733495
1356,21006176,105843269,74.40162286984338,-86.12573265110696
1357,21005069,105841812,138.42338342154656,-120.41641537883991
1358,21006343,105842757,33.9977746468582,-62.24651921368044
1359,21005732,105843092,69.07068452430136,-82.19729376508897
1360,21005685,105843227,83.55381611352698,-93.88336237246743
1361,21006131,105843629,111.3640611671513,-107.26689934618605
1362,21005183,105842035,115.60389963532029,-104.32456426876367
1363,21005904,105842551,21.921132549756546,-53.416242780448606
1364,21005206,105842102,110.19326920703095,-101.00883499859675
1365,21006376,105842660,32.4041233861067,-62.361760639461835
1366,21006315,105841813,80.8391133207941,-86.89488931575731
1367,21005248,105843391,128.45915678108167,-117.2258814539518
1368,21005068,105842053,126.25765785636433,-110.46989385857914
1369,21005819,105843620,114.74990303578625,-111.34053404129095
1370,21006047,105843438,91.67804499436315,-95.56347942971453
1371,21005435,105843282,105.61803254134801,-104.80670843064806
1372,21005686,105841772,93.6755501694895,-87.45625173796437
1373,21005486,105841942,93.58190209797625,-92.28749010333136
1374,21005493,105843418,112.10117284584277,-107.30443298542079
1375,21006196,105841957,63.192370682338975,-74.486051096149
1376,21005756,105843161,73.5264786926957,-85.15500333651647
1377,21005499,105843226,96.48542117899156,-98.1974626569095
1378,21005981,105841816,78.09293707978794,-82.70716491418317
1379,21006170,105842943,40.809546092455335,-66.30106218096341
1380,21005672,105841726,98.60431794266752,-90.99503472988684
1381,21006267,105842879,38.19520157869456,-64.74483360036129
1382,21006323,105843416,92.55145522619752,-96.31896339735259
1383,21005625,105843164,82.31614537160277,-93.80324774792867
1384,21005111,105843039,120.95813384256742,-107.34360229362538
1385,21005984,105842586,13.35774115682737,-46.56332957359592
1386,21006372,105843134,67.06969689769258,-81.60128031722303
1387,21005196,105842715,101.9912241865904,-97.0451827986021
1388,21006295,105842784,31.956763644146346,-59.851424490578914
1389,21005877,105843054,57.30711179269528,-77.75650741150889
1390,21005186,105842476,102.12225087521672,-98.53320113067713
1391,21005189,105842640,101.80706941962136,-96.34866490068444
1392,21005459,105842483,71.82178123862383,-81.6633695787814
1393,21005156,105843443,139.68776595282517,-123.5636848282033
1394,21005324,105842268,91.48733414409436,-90.31335055215575
1395,21005423,105842722,77.33559435019886,-82.57031333909849
1396,21006273,105843644,114.48146850692478,-111.72383552773114
1397,21005429,105842436,75.79508906385125,-82.42057328695643
1398,21006183,105843308,78.51370744828333,-88.14460923103371
1399,21005305,105843227,112.60255655995246,-107.77696208804745
1400,21006084,105841855,72.91862606044856,-79.86296839083303
1401,21005747,105842833,48.700840175314056,-70.43119621761019
1402,21006017,105842709,18.341517540089466,-50.68183632004211
1403,21006019,105842394,19.226657227514558,-46.21656488360326
1404,21006130,105842620,7.293817253433347,-38.82169464704914
1405,21005139,105842708,108.14578877643336,-101.28272222155364
1406,21006312,105842683,26.869990610716343,-56.405316932563665
1407,21005458,105841917,97.63023406676372,-95.93666269250713
1408,21006272,105843210,70.42320016051453,-83.69935979773975
1409,21005217,105842415,99.4265961143327,-96.06191564120789
1410,21005103,105842649,111.4176772309497,-101.56170325736468
1411,21005395,105841851,107.42899554793647,-100.85512117724663
1412,21005873,105842782,34.481932414315395,-62.29540707562938
1413,21005282,105841912,113.06824443592711,-105.15692792145836
1414,21005858,105842992,52.63875610135875,-72.71695403775055
1415,21005503,105842581,66.56210942918933,-77.0046901563598
1416,21005651,105843127,77.51463180808769,-88.31561763497568
1417,21005180,105842468,102.85868413835308,-97.23653396988003
1418,21005347,105841799,115.01679580816325,-106.58942063748839
1419,21006347,105843445,96.18209504229768,-98.28150754991891
1420,21006338,105843125,64.60296715314894,-81.54305539783
1421,21005545,105842311,66.91155962523345,-78.25741307139796
1422,21005228,105843618,146.85716161519488,-127.37914970051233
1423,21005452,105843633,133.0212316639075,-120.53408912844483
1424,21005968,105842510,15.577795829258847,-48.3448149686253
1425,21006371,105841777,86.38200387263359,-88.38868393012035
1426,21006354,105841872,76.4933341677499,-83.83890186396155
1427,21006135,105843187,65.52699760035235,-81.66245664231587
1428,21006328,105842744,31.852246566505503,-60.674146372080955
1429,21006299,105842600,22.471565719061488,-53.637751757651344
1430,21005666,105843573,116.06554179651894,-109.67568856576642
1431,21006129,105843215,68.39617816185465,-83.28654616691594
1432,21005205,105842795,102.68035570089415,-96.8849604941711
1433,21005697,105843614,118.59950684726981,-112.55706960625581
1434,21005291,105843030,102.61403596239278,-102.4977544959062
1435,21006097,105842903,35.93061675774396,-63.28210559727397
1436,21006051,105842822,28.07340269823687,-58.93886326090542
1437,21006340,105843103,62.61844680636565,-80.35824036076326
1438,21005091,105842857,116.5811568908761,-105.73818437997734
1439,21005972,105843005,48.681947111561264,-71.73893449591361
1440,21006241,105841749,85.33374152285616,-87.30188320320734
1441,21005961,105842369,24.971621665988458,-55.16327084256393
1442,21006095,105843381,85.56491045861287,-92.71202709229568
1443,21005308,105842076,101.36458676306479,-96.62861233779658
1444,21005588,105843634,125.54946092196151,-117.88007691221149
1445,21006002,105841928,66.23573753628763,-77.4980990356477
1446,21006183,105842035,54.965321360100205,-69.12249086557986
1447,21005265,105842717,94.4606910849285,-93.8550795585284
1448,21006276,105842732,26.628963705442832,-56.51569391705873
1449,21006000,105843089,56.37245030540046,-75.52606926645645
1450,21005291,105841892,113.51448300377494,-103.93919890493775
1451,21005548,105843635,127.72412340004635,-116.91492172490679
1452,21005329,105841895,109.99478376988624,-100.77096565523354
1453,21005198,105842616,100.62720951181889,-95.47686951069842
1454,21005599,105842629,56.33567350150507,-70.31826901331844
1455,21005695,105843135,75.11031861185374,-87.13469124144706
1456,21006300,105843516,102.01073407924825,-102.05819396002117
1457,21006383,105843607,113.45182391932012,-108.11250961298957
1458,21005482,105841976,91.54337054441005,-91.95947565780692
1459,21006080,105843338,81.13092064401982,-89.3689779877731
1460,21006220,105843247,72.8604116462579,-85.90648406815247
1461,21005584,105841919,87.72568994775536,-89.9833741383783
1462,21005494,105841893,96.50057866519583,-93.54772071892572
1463,21005465,105841732,111.09984087599342,-102.19196988874502
1464,21005475,105843507,120.74504791230699,-114.32064827369956
1465,21006284,105843183,68.11489828251041,-81.99773954545952
1466,21006229,105843333,81.82620458721217,-90.2512478659549
1467,21005176,105842596,102.96726326143732,-97.70486339022976
1468,21005294,105842784,92.80573806516192,-91.0692730440161
1469,21005377,105842023,97.77418617943401,-95.8309445537654
1470,21005391,105842912,87.15277679613759,-88.80067682287314
1471,21005144,105841886,127.2226715788121,-113.08174180664757
1472,21006011,105843295,77.2833782640141,-88.24837404145279
1473,21005958,105841753,84.98729603884267,-87.912441237394
1474,21005201,105841758,130.01861476541194,-112.46573657664896
1475,21005639,105843636,123.26376078162725,-113.63211648282227
1476,21005374,105842230,87.70373257533599,-89.17736764316139
1477,21005056,105843026,126.02505072213074,-112.1850093138958
1478,21006148,105843425,90.28263745994985,-95.2291135193943
1479,21005115,105842506,109.80039843231378,-101.52853916199464
1480,21006289,105841889,72.44711141050286,-80.00240222850992
1481,21005089,105842454,113.07155771896608,-105.65894767593169
1482,21006397,105843256,79.70077363328114,-89.92282234773214
1483,21005260,105842700,94.71548023578731,-93.68531929646353
1484,21005658,105842743,52.92477975696393,-68.94288798783674
1485,21005392,105843285,109.24133643965071,-106.65682241769981
1486,21006068,105841754,83.46247562466073,-87.18641215812625
1487,21006360,105842877,43.9776602555834,-70.99115777176216
1488,21006186,105842542,9.581975730872076,-41.60674093300223
1489,21006228,105843426,91.33399349511241,-95.72157877694421
1490,21005207,105842499,99.62168526940168,-97.21116283663729
1491,21005670,105843065,71.27955587275378,-84.43519565425657
1492,21006321,105843005,52.56283542934525,-74.04622677895009
1493,21005376,105842837,85.72285034296388,-87.32122184795412
1494,21005907,105843576,107.98864436756747,-106.67848698936398
1495,21005860,105843180,70.02502552883655,-82.94430434651517
1496,21005680,105843051,69.4558175083947,-84.18871635538478
1497,21005260,105842396,95.02643398515232,-93.25357683152215
1498,21005409,105842346,80.02863078814956,-84.40646227204316
1499,21006012,105843187,66.16258788001916,-81.55346131642716
1500,21005785,105841782,87.81540661767507,-85.10735370012195
1501,21005659,105842701,51.38715989784037,-69.02301763092797
1502,21005259,105842903,100.31039260335082,-96.16196505366656
1503,21005146,105842068,117.73668973637534,-105.90183507877514
1504,21006010,105843344,82.34480056903915,-90.07666567297072
1505,21006120,105842188,38.374365564584416,-59.892606757332544
1506,21005109,105842015,123.8643640029092,-109.36261028910315
1507,21005973,105842684,19.406483614979003,-51.714720710527985
1508,21005086,105841991,127.28005674452642,-112.16643173237222
1509,21005135,105842548,107.4520829747304,-101.2148801190243
1510,21005895,105843432,93.7027996025274,-96.58465331113332
1511,21005153,105842468,105.85008728953625,-98.75840043126861
1512,21006167,105842886,34.94247894541977,-62.131994150777565
1513,21005903,105842819,35.002493562452784,-62.50761997841281
1514,21005694,105843398,98.3643400134883,-99.75213774803437
1515,21005530,105843611,126.53875026491043,-116.67291324298057
1516,21006278,105843106,60.310781617626255,-78.43833868574923
1517,21005416,105842755,78.9176637233486,-83.05578088447292
1518,21005102,105843596,154.87775126173403,-132.32802300282782
1519,21005439,105843293,106.12601444916842,-103.64558772203982
1520,21006218,105842073,51.9150532905872,-67.20315195728912
1521,21005388,105841868,106.8090736459949,-99.70892388733608
1522,21005232,105841807,124.12886858843254,-110.83052860582123
1523,21005390,105842665,79.8755859088947,-83.96956913091007
1524,21005697,105842408,47.52576914875339,-66.3004941372257
1525,21005647,105842736,53.810396828117675,-70.23380308774966
1526,21005496,105843137,90.30870490909247,-96.26055148065713
1527,21005363,105843316,113.797509890342,-108.41782909767419
1528,21006049,105841746,84.41082543927466,-86.86137566953747
1529,21006393,105843205,74.71549780110178,-85.8301135073561
1530,21006343,105842169,48.45371940210862,-67.09947287786879
1531,21005406,105843183,101.0017707634339,-101.73246169750885
1532,21005530,105842870,71.34519629295119,-79.3347025024905
1533,21005536,105842984,76.91167250346406,-88.54297135335351
1534,21005729,105842740,45.53225183051242,-63.38801664097811
1535,21005378,105842901,87.99534466100307,-88.26434597084521
1536,21005351,105843392,120.3204240095881,-112.29166280063704
1537,21005616,105843292,93.46173963108092,-97.47821534033048
1538,21006027,105842430,15.545318927575568,-44.369790404009535
1539,21005894,105842674,26.033245836518184,-56.74064136697467
1540,21006114,105843045,50.69344679611274,-73.93179776635822
1541,21005164,105842081,115.34868813575723,-104.99444923406624
1542,21005566,105843078,80.42363024779917,-90.49923661649335
1543,21005188,105842688,102.45981975054505,-98.09816143696177
1544,21006174,105843548,103.22304150804368,-103.02894657627134
1545,21005750,105843227,79.7773667131131,-89.59872695496391
1546,21005797,105843549,108.41518029690795,-105.3668719095217
1547,21005352,105843428,122.96611879572589,-115.48115211099993
1548,21006229,105841955,64.11116544418385,-75.10336170582997
1549,21005069,105842655,115.23936555846018,-104.91122814556182
1550,21006289,105843400,89.99824613364778,-95.0632517435157
1551,21006035,105842936,40.03336969495707,-66.53160296110212
1552,21005694,105843578,115.27940687352698,-109.47908660762728
1553,21006251,105842659,19.762348456129597,-51.678100770157116
1554,21005631,105843204,85.126755556668,-92.20933834649543
1555,21005961,105843105,58.99539842969138,-76.34894977470887
1556,21005297,105842123,100.14202669683388,-95.14454724824179
1557,21006091,105843221,68.95723974899776,-83.45145492751709
1558,21006018,105843575,106.10924208629808,-104.64696085396106
1559,21005680,105843565,114.66627598543813,-109.02389737150342
1560,21005469,105841965,93.38372664983741,-92.70424863911444
1561,21005705,105842531,44.12967570889864,-62.42410619309098
